i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
1500,500,5,512,16,16,32,16,1,[1500; 500; 5; 512; 16; 16; 32; 16; 1],0.08367826350149699,0.21852406491904747,tvm
750,1,1,1280,80,80,4,2,5,[750; 1; 1; 1280; 80; 80; 4; 2; 5],0.20159470196813345,0.0907053315746599,tvm
1500,4,1,32,16,16,20,2,1,[1500; 4; 1; 32; 16; 16; 20; 2; 1],0.14177506195846945,0.12897694441544855,tvm
60,60,20,1280,160,16,16,1,1,[60; 60; 20; 1280; 160; 16; 16; 1; 1],0.0677076110150665,0.27006881518305664,tvm
1500,100,5,640,640,32,1280,5,2,[1500; 100; 5; 640; 640; 32; 1280; 5; 2],0.06805897850426845,0.2686745332883223,tvm
150,75,5,5120,256,16,20,4,1,[150; 75; 5; 5120; 256; 16; 20; 4; 1],0.0887843115197029,0.20595659269888403,tvm
60,15,15,1024,1024,16,1280,2,1,[60; 15; 15; 1024; 1024; 16; 1280; 2; 1],0.5667109459755011,0.03226638626899714,tvm
250,10,5,2560,2560,16,4,1,1,[250; 10; 5; 2560; 2560; 16; 4; 1; 1],0.06089207698823884,0.30029710251542463,tvm
300,150,5,512,32,16,64,16,1,[300; 150; 5; 512; 32; 16; 64; 16; 1],0.045869163994211704,0.398649390863583,tvm
60,30,5,1280,64,32,1280,2,2,[60; 30; 5; 1280; 64; 32; 1280; 2; 2],0.051417942479019985,0.3556290548416127,tvm
20,4,1,256,128,16,1280,32,1,[20; 4; 1; 256; 128; 16; 1280; 32; 1],0.22277816996211186,0.08208036850659182,tvm
4,2,1,320,64,64,10,5,4,[4; 2; 1; 320; 64; 64; 10; 5; 4],0.10846084798686206,0.16859276527073852,tvm
500,500,10,32,32,32,64,1,2,[500; 500; 10; 32; 32; 32; 64; 1; 2],0.05602652099332772,0.3263760440861919,tvm
250,50,5,1280,640,16,1280,10,1,[250; 50; 5; 1280; 640; 16; 1280; 10; 1],0.0645136384991929,0.28343951311850213,tvm
100,50,10,1280,128,16,20,4,1,[100; 50; 10; 1280; 128; 16; 20; 4; 1],0.057512330007739365,0.3179442440126074,tvm
1500,30,5,5120,1024,32,128,8,2,[1500; 30; 5; 5120; 1024; 32; 128; 8; 2],0.33488893398316577,0.05460232462214913,tvm
300,3,3,5120,16,16,40,10,1,[300; 3; 3; 5120; 16; 16; 40; 10; 1],0.12851127795875072,0.14228879033934747,tvm
150,6,3,1024,512,32,640,8,2,[150; 6; 3; 1024; 512; 32; 640; 8; 2],0.08268403049441986,0.2211517045839746,tvm
20,10,1,5120,2560,64,80,10,4,[20; 10; 1; 5120; 2560; 64; 80; 10; 4],0.08367139150504954,0.21854201247042426,tvm
12,4,4,64,32,32,1280,20,2,[12; 4; 4; 64; 32; 32; 1280; 20; 2],0.0559265534975566,0.3269594341534595,tvm
1500,5,1,640,640,160,32,4,10,[1500; 5; 1; 640; 640; 160; 32; 4; 10],0.1037499470403418,0.17624793850356502,tvm
20,2,1,512,512,16,40,5,1,[20; 2; 1; 512; 512; 16; 40; 5; 1],0.168256108998321,0.10867786254284982,tvm
60,4,4,5120,512,16,80,10,1,[60; 4; 4; 5120; 512; 16; 80; 10; 1],0.10195070097688586,0.17935839685751648,tvm
20,10,2,160,160,160,256,64,10,[20; 10; 2; 160; 160; 160; 256; 64; 10],0.07111912951222621,0.25711386530076635,tvm
30,15,1,5120,32,32,16,8,2,[30; 15; 1; 5120; 32; 32; 16; 8; 2],0.05284350548754446,0.34603522451825874,tvm
1500,75,3,1280,320,80,160,32,5,[1500; 75; 3; 1280; 320; 80; 160; 32; 5],0.0995458840043284,0.183691314498942,tvm
1500,250,5,2560,512,16,8,2,1,[1500; 250; 5; 2560; 512; 16; 8; 2; 1],0.2017938579665497,0.09061581194778194,tvm
250,10,5,1280,64,32,128,64,2,[250; 10; 5; 1280; 64; 32; 128; 64; 2],0.04802887474943418,0.3807233540471341,tvm
