X;time;peak
[16, 32, 4, 4];0.001039152;0.48050901577623367
[4, 16, 128, 1];0.003267211;0.15282817815008115
[2, 128, 1, 5];0.019246753;0.025943176221043873
[1, 2, 256, 0];0.061997543999999995;0.008053898147350882
[64, 32, 2, 1];0.003314799;0.15063414245084086
[16, 1, 8, 1];0.012357016;0.04040796781050577
[4, 1, 16, 1];0.019884136;0.02511157159465741
[1, 4, 128, 1];0.015299024;0.032637500585782776
[128, 8, 1, 0];0.020777994;0.024031285443720157
[16, 1, 4, 0];0.011710808;0.04263769884724477
[256, 16, 1, 4];0.010338165;0.04829889102775055
[16, 64, 1, 5];0.024994689;0.019977120129876583
[2, 4, 2, 5];0.007913284;0.06309920189416995
[8, 2, 16, 4];0.0057970470000000005;0.08613383758349807
[256, 2, 2, 5];0.162480603;0.0030731170093079036
[8, 16, 4, 0];0.001670516;0.29890279695729033
[8, 32, 2, 2];0.003284103;0.15204209635383079
[16, 8, 1, 0];0.0014601500000000001;0.34196617112071004
[4, 1, 8, 0];0.017869893999999997;0.027942074237368438
[2, 16, 8, 3];0.002020785;0.2470930379837067
[8, 4, 16, 4];0.002865625;0.17424537570753493
[1, 8, 8, 0];0.007694329;0.06489479521370932
[2, 128, 1, 2];0.019144899;0.026081198169909635
[4, 256, 4, 1];0.002732567;0.18272997689055923
[16, 1, 16, 1];0.019846853;0.02515874455068039
[128, 8, 2, 4];0.020722583;0.024095543724539783
[4, 64, 1, 0];0.003003427;0.16625072118014014
[8, 1, 8, 2];0.014156123;0.03527250397315033
[4, 64, 1, 5];0.003000555;0.1664098490985517
[32, 4, 2, 3];0.036255155000000004;0.013772438836957246
[2, 4, 1, 2];0.007928791000000001;0.06297579350520208
[16, 8, 64, 4];0.001516448;0.3292707067844758
[1, 1, 8, 2];0.062105027;0.008039959547266677
[1, 256, 4, 3];0.005518899;0.09047491261606795
[2, 64, 8, 0];0.003503692;0.14251307043025035
[1, 2, 64, 2];0.032039625;0.015584511515409582
[1, 64, 2, 4];0.002152934;0.2319262479769026
[1, 128, 4, 4];0.001501067;0.33264464861455534
[2, 32, 2, 5];0.00227829;0.21916520932888472
[4, 16, 8, 2];0.001631323;0.3060840218411098
[4, 1, 1, 5];0.022107575;0.02258600976189857
[8, 4, 4, 2];0.0037543829999999996;0.1329970609716443
[1, 2, 32, 2];0.031453808;0.01587476800144214
[8, 8, 64, 1];0.005159607;0.09677518166827527
[8, 1, 32, 0];0.030030888999999998;0.016626943836458016
[16, 1, 4, 4];0.010810720999999999;0.04618765989446077
[1, 64, 8, 0];0.0023691100000000002;0.2107634954737875
[4, 16, 2, 2];0.001504294;0.33193106185486665
[256, 1, 2, 3];0.16362470099999998;0.0030516291349061337
[2, 4, 128, 4];0.007987438;0.06251339976121315
[16, 1, 2, 0];0.01158213;0.04311140565352874
[64, 4, 2, 3];0.153306745;0.0032570119779263777
[16, 16, 1, 1];0.0007702369999999999;0.648270473583981
[1, 32, 4, 5];0.002735846;0.182510969097641
[64, 16, 2, 1];0.005080479000000001;0.09828244635238227
